enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,feedback
19216,432,12,2023-11-29,2024-02-25,41,2.6,"Not much to say, it was a standard course."
19217,6,12,2024-07-29,2024-10-21,84,3.1,The course met my expectations.
19218,153,11,2023-10-02,2023-12-16,20,3.4,It was a decent experience overall.
19219,206,2,2024-06-15,2024-10-24,78,1.4,The content was outdated and irrelevant.
19220,180,17,2023-02-18,2023-05-14,95,2.1,I didn't learn anything new from this course.
19221,141,1,2023-07-30,2023-12-03,82,3.5,Average course with some useful content.
19222,248,2,2024-07-29,2024-10-24,89,3.5,The course met my expectations.
19223,335,15,2023-05-10,2023-10-25,71,1.6,The content was outdated and irrelevant.
19224,384,17,2023-06-27,2023-09-04,41,2.4,"Not worth the time, very disappointing."
19225,262,22,2023-05-14,2023-08-02,75,4.9,"The instructor was great, learned a lot!"
19226,250,13,2023-02-13,2023-07-08,92,2.4,I would not recommend this course.
19227,428,20,2023-09-30,2024-03-13,70,2.6,It was a decent experience overall.
19228,86,23,2023-04-07,2023-08-12,39,4.5,Very informative and well structured.
19229,431,24,2023-02-16,2023-07-21,40,1.5,I would not recommend this course.
19230,333,11,2024-07-25,2024-11-09,69,4.6,Very informative and well structured.
19231,48,17,2024-07-16,2024-08-20,16,3.9,It was a decent experience overall.
19232,370,15,2024-01-03,2024-03-06,88,3.7,"Not much to say, it was a standard course."
19233,432,15,2023-08-21,2023-10-11,5,1.6,I didn't learn anything new from this course.
19234,134,10,2022-11-27,2023-05-01,86,1.6,"Not worth the time, very disappointing."
19235,250,14,2024-03-30,2024-09-22,85,1.8,I would not recommend this course.
19236,221,4,2023-01-25,2023-07-01,75,2.3,I would not recommend this course.
19237,59,21,2023-09-23,2023-12-26,4,3.1,The course met my expectations.
19238,20,19,2022-12-27,2023-03-15,11,3.6,"Not much to say, it was a standard course."
19239,230,18,2024-07-28,2024-12-03,72,3.1,Average course with some useful content.
19240,471,6,2023-10-07,2023-11-29,74,2.2,I would not recommend this course.
19241,486,5,2024-03-28,2024-05-08,8,1.8,"Not worth the time, very disappointing."
19242,256,5,2023-09-09,2023-10-29,4,2.6,"The course was okay, not too bad."
19243,285,9,2024-01-17,2024-03-06,48,3.7,It was a decent experience overall.
19244,357,8,2023-01-26,2023-04-12,44,1.6,I would not recommend this course.
19245,128,20,2023-06-02,2023-07-25,5,2.0,"Poorly organized, I expected better."
19246,51,18,2024-06-06,2024-09-22,72,2.9,Average course with some useful content.
19247,97,6,2024-10-08,2025-03-01,20,2.8,The course met my expectations.
19248,262,3,2022-11-24,2023-03-20,61,4.5,"Excellent course, highly recommend!"
19249,437,17,2023-09-26,2024-01-23,83,5.0,"Excellent course, highly recommend!"
19250,210,16,2023-12-30,2024-03-02,64,4.4,Very informative and well structured.
19251,402,3,2023-12-19,2024-02-14,15,4.9,The materials provided were very helpful.
19252,34,24,2024-05-16,2024-10-08,28,2.0,"Not worth the time, very disappointing."
19253,209,14,2024-05-08,2024-08-06,56,1.6,"Not worth the time, very disappointing."
19254,107,19,2024-06-05,2024-11-15,94,4.5,The materials provided were very helpful.
19255,483,13,2022-12-01,2023-04-02,100,1.6,"Not worth the time, very disappointing."
19256,204,16,2024-01-13,2024-02-14,62,1.4,"Poorly organized, I expected better."
19257,246,19,2022-10-22,2023-01-19,100,1.2,The content was outdated and irrelevant.
19258,70,2,2024-01-09,2024-03-30,32,2.6,"Not much to say, it was a standard course."
19259,61,6,2024-04-18,2024-08-16,20,1.9,I didn't learn anything new from this course.
19260,229,8,2023-11-11,2024-03-13,17,1.2,"Poorly organized, I expected better."
19261,6,2,2023-11-11,2024-05-09,86,2.0,I didn't learn anything new from this course.
19262,289,12,2022-11-04,2022-12-19,39,1.2,I would not recommend this course.
19263,141,10,2024-03-03,2024-05-01,82,3.0,Average course with some useful content.
19264,145,9,2024-04-11,2024-10-04,6,1.0,The content was outdated and irrelevant.
19265,318,9,2022-12-27,2023-04-20,8,2.8,The course met my expectations.
19266,353,7,2023-03-05,2023-08-09,4,4.2,"The instructor was great, learned a lot!"
19267,288,5,2024-07-02,2024-12-10,27,3.8,It was a decent experience overall.
19268,461,1,2022-12-28,2023-02-17,23,3.2,It was a decent experience overall.
19269,26,11,2023-02-11,2023-05-29,72,3.8,"The course was okay, not too bad."
19270,266,4,2024-01-10,2024-06-19,22,1.6,"Not worth the time, very disappointing."
19271,24,20,2024-09-14,2024-12-26,71,3.5,"The course was okay, not too bad."
19272,493,3,2023-06-25,2023-09-26,52,3.1,"Not much to say, it was a standard course."
19273,428,8,2023-10-12,2024-01-25,14,2.5,Average course with some useful content.
19274,65,6,2023-04-22,2023-08-11,38,1.4,I didn't learn anything new from this course.
19275,9,21,2023-12-12,2024-06-07,87,1.3,I didn't learn anything new from this course.
19276,391,4,2024-05-28,2024-10-03,46,2.3,"Not worth the time, very disappointing."
19277,407,10,2023-03-23,2023-08-18,39,3.4,Average course with some useful content.
19278,450,13,2024-05-24,2024-10-20,41,4.7,"The instructor was great, learned a lot!"
19279,318,13,2024-02-10,2024-03-28,62,4.7,The materials provided were very helpful.
19280,189,6,2024-02-24,2024-07-03,7,4.2,Very informative and well structured.
19281,459,5,2023-09-04,2024-02-23,65,1.2,"Not worth the time, very disappointing."
19282,402,10,2024-08-18,2024-11-26,63,2.6,"Not much to say, it was a standard course."
19283,314,5,2023-04-27,2023-07-20,39,4.6,Very informative and well structured.
19284,438,10,2024-10-05,2025-01-16,6,2.2,"Poorly organized, I expected better."
19285,33,24,2023-05-23,2023-10-02,14,4.6,I really enjoyed this course.
19286,468,11,2023-04-08,2023-06-13,82,1.5,"Poorly organized, I expected better."
19287,425,15,2023-05-12,2023-08-18,10,4.8,I really enjoyed this course.
19288,396,16,2023-09-07,2024-02-10,48,3.6,"Not much to say, it was a standard course."
19289,266,11,2024-01-23,2024-06-13,59,3.1,It was a decent experience overall.
19290,252,24,2023-01-03,2023-02-11,92,3.0,"Not much to say, it was a standard course."
19291,204,19,2023-11-15,2024-02-03,46,2.8,It was a decent experience overall.
19292,352,13,2022-11-24,2023-03-19,42,4.0,"Excellent course, highly recommend!"
19293,487,22,2024-06-25,2024-11-12,86,4.6,"The instructor was great, learned a lot!"
19294,65,2,2023-08-30,2023-10-14,27,3.2,"The course was okay, not too bad."
19295,209,21,2023-05-25,2023-09-25,1,1.1,I would not recommend this course.
19296,409,15,2023-09-21,2024-01-24,60,1.3,I would not recommend this course.
19297,251,5,2024-06-07,2024-11-26,35,4.8,"Excellent course, highly recommend!"
19298,370,23,2024-05-15,2024-11-05,21,2.9,Average course with some useful content.
19299,434,19,2023-01-30,2023-03-28,27,3.9,The course met my expectations.
19300,249,12,2024-08-29,2025-02-23,41,2.1,"Poorly organized, I expected better."
19301,124,23,2023-10-01,2024-01-18,63,2.3,I would not recommend this course.
19302,16,16,2024-04-28,2024-05-30,97,1.2,The content was outdated and irrelevant.
19303,160,4,2022-10-28,2023-02-17,88,3.5,"Not much to say, it was a standard course."
19304,431,23,2024-08-01,2024-11-02,32,1.4,I didn't learn anything new from this course.
19305,417,18,2024-04-10,2024-09-07,24,3.7,"The course was okay, not too bad."
19306,108,24,2024-09-26,2025-03-05,34,4.0,"Excellent course, highly recommend!"
19307,59,10,2024-09-25,2024-11-14,45,2.7,Average course with some useful content.
19308,303,2,2023-07-13,2023-11-15,57,2.3,The content was outdated and irrelevant.
19309,152,18,2023-09-04,2023-12-23,69,2.8,"The course was okay, not too bad."
19310,10,13,2022-12-12,2023-01-31,35,2.8,"Not much to say, it was a standard course."
19311,301,14,2023-12-18,2024-02-29,58,2.0,"Not worth the time, very disappointing."
19312,141,12,2023-03-17,2023-06-11,36,2.7,"Not much to say, it was a standard course."
19313,465,6,2024-01-10,2024-06-18,8,3.9,Average course with some useful content.
19314,67,23,2024-04-10,2024-09-22,75,3.0,The course met my expectations.
19315,62,9,2023-06-25,2023-09-19,100,2.4,I would not recommend this course.
19316,11,12,2024-01-09,2024-06-22,72,2.9,The course met my expectations.
19317,275,14,2024-05-06,2024-08-18,78,4.4,I really enjoyed this course.
19318,234,21,2024-03-02,2024-08-22,73,1.3,"Poorly organized, I expected better."
19319,255,15,2023-04-03,2023-09-27,93,2.0,"Poorly organized, I expected better."
19320,45,1,2024-08-24,2025-01-23,23,2.3,I didn't learn anything new from this course.
19321,381,12,2024-05-27,2024-09-27,26,3.3,The course met my expectations.
19322,303,1,2023-03-06,2023-06-16,40,2.7,Average course with some useful content.
19323,252,1,2023-10-03,2023-11-28,30,3.8,"The course was okay, not too bad."
19324,252,3,2023-01-26,2023-03-27,15,1.8,"Not worth the time, very disappointing."
19325,276,16,2022-12-11,2023-05-19,29,1.9,I would not recommend this course.
19326,481,6,2023-05-19,2023-10-08,24,3.9,Average course with some useful content.
19327,335,11,2023-02-14,2023-04-04,45,1.7,"Not worth the time, very disappointing."
19328,113,15,2023-02-12,2023-04-28,92,3.8,Average course with some useful content.
19329,141,1,2024-04-03,2024-09-13,56,3.7,"Not much to say, it was a standard course."
19330,16,19,2024-03-13,2024-06-23,42,1.6,I didn't learn anything new from this course.
19331,257,4,2024-01-14,2024-06-03,22,3.6,"The course was okay, not too bad."
19332,325,5,2023-07-15,2023-11-25,66,4.6,I really enjoyed this course.
19333,344,4,2024-07-13,2024-09-11,90,3.1,"Not much to say, it was a standard course."
19334,135,18,2023-08-22,2024-01-02,69,3.6,The course met my expectations.
19335,17,19,2023-10-27,2024-04-22,68,4.4,"Excellent course, highly recommend!"
19336,437,9,2023-11-23,2024-05-05,4,2.8,"The course was okay, not too bad."
19337,264,15,2022-11-16,2023-02-28,33,2.5,"Not much to say, it was a standard course."
19338,444,4,2024-06-02,2024-09-03,38,1.3,"Not worth the time, very disappointing."
19339,354,21,2023-07-19,2023-09-08,84,4.2,I really enjoyed this course.
19340,144,12,2023-06-22,2023-09-02,73,4.1,I really enjoyed this course.
19341,246,16,2024-07-24,2024-10-01,88,4.5,I really enjoyed this course.
19342,419,10,2024-07-17,2024-11-09,23,2.5,"Not much to say, it was a standard course."
19343,10,24,2023-11-14,2024-03-06,95,3.9,"Not much to say, it was a standard course."
19344,396,5,2024-07-28,2024-11-02,95,4.6,"The instructor was great, learned a lot!"
19345,200,24,2023-03-28,2023-08-15,56,1.5,"Poorly organized, I expected better."
19346,71,2,2023-01-19,2023-06-25,34,2.9,Average course with some useful content.
19347,455,13,2023-02-25,2023-06-27,8,1.7,"Not worth the time, very disappointing."
19348,300,15,2024-01-20,2024-05-26,24,3.1,The course met my expectations.
19349,412,10,2023-01-10,2023-06-18,36,4.1,"The instructor was great, learned a lot!"
19350,28,17,2023-11-07,2024-04-23,11,4.8,The materials provided were very helpful.
19351,103,14,2022-10-13,2023-02-10,51,2.7,"The course was okay, not too bad."
19352,45,1,2024-04-04,2024-07-10,56,3.3,Average course with some useful content.
19353,149,22,2024-07-22,2024-12-17,59,3.5,"The course was okay, not too bad."
19354,28,21,2024-03-27,2024-05-19,43,1.4,I didn't learn anything new from this course.
19355,318,24,2023-05-31,2023-08-19,92,3.5,The course met my expectations.
19356,95,6,2024-06-04,2024-11-04,97,1.3,"Not worth the time, very disappointing."
19357,420,16,2023-02-03,2023-04-22,87,4.7,I really enjoyed this course.
19358,436,4,2024-09-16,2024-11-26,67,2.4,I didn't learn anything new from this course.
19359,438,16,2024-04-20,2024-08-04,93,2.2,"Poorly organized, I expected better."
19360,308,16,2022-12-28,2023-04-21,22,2.3,"Poorly organized, I expected better."
19361,276,20,2023-01-23,2023-06-21,26,4.0,I really enjoyed this course.
19362,189,9,2023-07-30,2023-10-24,25,2.4,The content was outdated and irrelevant.
19363,66,2,2024-04-17,2024-07-23,15,1.8,I would not recommend this course.
19364,10,9,2023-07-17,2023-08-29,3,1.3,I would not recommend this course.
19365,470,13,2023-09-14,2024-03-01,22,3.0,"Not much to say, it was a standard course."
19366,402,24,2022-12-15,2023-02-20,5,3.8,The course met my expectations.
19367,103,8,2023-06-21,2023-07-27,33,4.6,Very informative and well structured.
19368,288,15,2024-01-17,2024-06-05,27,3.0,The course met my expectations.
19369,461,19,2024-03-06,2024-08-11,54,3.3,It was a decent experience overall.
19370,82,19,2024-04-19,2024-05-22,11,4.1,Very informative and well structured.
19371,450,11,2022-11-15,2023-04-28,23,3.1,"The course was okay, not too bad."
19372,132,13,2023-09-23,2024-01-19,36,1.3,"Poorly organized, I expected better."
19373,280,18,2022-11-15,2023-03-01,100,1.5,"Poorly organized, I expected better."
19374,20,15,2023-06-18,2023-12-11,92,1.9,I would not recommend this course.
19375,250,9,2024-01-08,2024-02-29,51,1.5,The content was outdated and irrelevant.
19376,480,12,2023-02-24,2023-05-11,49,3.6,"The course was okay, not too bad."
19377,66,7,2024-07-30,2024-10-20,29,4.4,I really enjoyed this course.
19378,40,5,2023-09-11,2024-02-17,92,4.5,"Excellent course, highly recommend!"
19379,348,13,2024-04-30,2024-09-02,21,2.5,Average course with some useful content.
19380,228,13,2023-05-22,2023-07-12,26,4.7,"Excellent course, highly recommend!"
19381,161,19,2023-09-27,2024-01-28,66,2.4,I would not recommend this course.
19382,97,19,2023-06-24,2023-11-25,96,4.4,"The instructor was great, learned a lot!"
19383,428,22,2023-07-13,2023-10-03,61,2.5,Average course with some useful content.
19384,10,17,2022-12-05,2023-01-07,75,4.8,I really enjoyed this course.
19385,229,21,2023-11-25,2024-01-22,72,1.5,I didn't learn anything new from this course.
19386,446,12,2023-02-16,2023-06-15,75,2.8,It was a decent experience overall.
19387,185,19,2024-02-17,2024-05-31,17,4.8,The materials provided were very helpful.
19388,101,16,2024-06-14,2024-08-08,54,2.3,I would not recommend this course.
19389,28,10,2023-06-29,2023-12-12,91,1.9,The content was outdated and irrelevant.
19390,141,12,2024-03-27,2024-09-19,75,4.7,The materials provided were very helpful.
19391,445,9,2023-02-16,2023-06-14,62,2.3,"Poorly organized, I expected better."
19392,130,5,2024-09-30,2025-03-02,58,5.0,I really enjoyed this course.
19393,430,3,2023-01-21,2023-03-17,94,2.7,"The course was okay, not too bad."
19394,379,7,2023-05-01,2023-09-25,74,1.6,"Poorly organized, I expected better."
19395,178,23,2023-11-20,2024-05-04,91,4.2,Very informative and well structured.
19396,416,17,2024-05-01,2024-06-08,7,4.7,The materials provided were very helpful.
19397,423,13,2023-04-16,2023-05-29,47,2.4,The content was outdated and irrelevant.
19398,381,22,2023-10-10,2023-12-09,11,3.1,"The course was okay, not too bad."
19399,198,11,2023-07-29,2023-08-31,10,2.5,"The course was okay, not too bad."
19400,388,18,2024-06-27,2024-10-13,57,3.0,It was a decent experience overall.
19401,407,21,2022-10-19,2022-12-09,87,3.9,The course met my expectations.
19402,189,13,2023-10-15,2024-01-19,51,3.2,"The course was okay, not too bad."
19403,204,2,2024-05-14,2024-09-09,29,3.0,It was a decent experience overall.
19404,46,7,2023-10-09,2023-12-08,75,4.6,"Excellent course, highly recommend!"
19405,352,6,2022-11-21,2023-02-18,47,2.6,The course met my expectations.
19406,330,19,2024-05-09,2024-10-23,79,3.1,The course met my expectations.
19407,363,21,2023-04-25,2023-10-07,25,3.0,Average course with some useful content.
19408,308,18,2023-04-25,2023-06-11,54,3.3,"Not much to say, it was a standard course."
19409,88,13,2024-07-10,2024-08-28,58,2.1,"Not worth the time, very disappointing."
19410,124,17,2023-06-30,2023-09-19,49,4.6,The materials provided were very helpful.
19411,239,22,2024-04-29,2024-06-25,15,4.7,"The instructor was great, learned a lot!"
19412,153,8,2023-05-13,2023-08-17,2,2.4,I would not recommend this course.
19413,487,9,2023-04-27,2023-06-19,26,3.1,"Not much to say, it was a standard course."
19414,133,4,2023-11-17,2024-04-08,50,1.7,I didn't learn anything new from this course.
19415,434,9,2024-04-10,2024-05-17,36,1.2,I didn't learn anything new from this course.
19416,495,17,2024-01-25,2024-03-16,50,4.2,I really enjoyed this course.
19417,126,21,2023-01-03,2023-04-05,73,2.4,"Poorly organized, I expected better."
19418,57,3,2023-12-27,2024-03-31,1,2.9,Average course with some useful content.
19419,210,21,2024-06-03,2024-07-12,24,3.8,"Not much to say, it was a standard course."
19420,274,16,2023-06-28,2023-07-29,17,4.0,I really enjoyed this course.
19421,407,1,2024-07-31,2024-08-30,45,2.4,I didn't learn anything new from this course.
19422,134,10,2023-01-26,2023-05-18,51,4.9,I really enjoyed this course.
19423,452,22,2024-09-02,2024-10-16,61,1.9,"Poorly organized, I expected better."
19424,377,5,2024-08-11,2024-09-18,40,4.7,"Excellent course, highly recommend!"
19425,455,4,2024-02-05,2024-07-12,35,3.3,"Not much to say, it was a standard course."
