enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
18506,66,9,2024-02-12,2024-05-04,11,4.3,Positive
18507,77,23,2022-11-29,2023-03-16,85,3.5,Neutral
18508,459,18,2023-06-07,2023-11-12,15,1.8,Positive
18509,51,1,2023-07-06,2023-12-22,56,1.7,Positive
18510,329,5,2023-10-18,2024-04-15,17,1.2,Positive
18511,128,20,2024-01-15,2024-04-23,55,4.9,Positive
18512,480,19,2024-05-03,2024-10-18,61,3.4,Positive
18513,352,14,2023-02-15,2023-07-16,83,2.8,Positive
18514,69,12,2024-09-03,2024-12-30,21,1.4,Neutral
18515,62,18,2024-01-07,2024-03-01,75,4.9,Positive
18516,286,13,2023-04-24,2023-09-25,94,3.3,Neutral
18517,210,18,2023-08-24,2023-11-18,90,3.2,Positive
18518,205,12,2024-10-05,2024-11-28,67,3.8,Positive
18519,430,3,2023-06-18,2023-09-12,81,4.1,Positive
18520,130,22,2023-02-22,2023-05-12,93,4.4,Positive
18521,199,19,2024-02-19,2024-05-07,88,2.8,Negative
18522,181,11,2024-01-03,2024-06-23,24,4.7,Positive
18523,453,2,2023-11-26,2024-01-23,50,4.2,Positive
18524,59,19,2024-01-02,2024-03-27,24,4.0,Positive
18525,283,8,2023-10-20,2024-03-01,42,1.0,Negative
18526,113,7,2023-03-19,2023-07-04,5,3.8,Positive
18527,128,1,2023-03-04,2023-04-27,4,1.7,Positive
18528,163,18,2024-01-17,2024-06-16,0,4.3,Positive
18529,49,1,2024-09-22,2024-11-28,24,4.5,Positive
18530,483,8,2024-08-12,2024-11-26,98,2.3,Neutral
18531,153,3,2024-06-11,2024-08-08,32,4.1,Positive
18532,451,20,2024-10-04,2025-04-02,22,1.9,Neutral
18533,69,2,2023-08-06,2023-10-17,18,2.3,Neutral
18534,367,23,2023-08-06,2023-10-20,77,3.1,Positive
18535,48,8,2023-10-29,2023-12-18,48,2.1,Neutral
18536,371,13,2024-10-08,2024-11-29,62,3.7,Negative
18537,245,12,2022-12-11,2023-03-08,86,4.8,Positive
18538,490,21,2024-03-23,2024-07-02,35,3.0,Positive
18539,247,12,2024-05-02,2024-07-16,69,1.7,Negative
18540,155,3,2024-07-13,2025-01-02,86,3.6,Positive
18541,394,2,2024-02-07,2024-06-16,53,3.3,Negative
18542,448,18,2023-12-08,2024-04-09,50,2.2,Neutral
18543,353,14,2023-11-25,2024-01-16,70,1.9,Negative
18544,488,11,2023-08-26,2023-10-11,61,4.8,Positive
18545,138,7,2023-02-16,2023-06-22,9,3.3,Negative
18546,234,4,2023-02-25,2023-08-06,75,4.0,Positive
18547,293,19,2023-06-20,2023-12-03,34,4.0,Positive
18548,409,19,2023-12-01,2024-01-22,49,1.3,Neutral
18549,51,2,2023-02-04,2023-03-14,75,2.3,Neutral
18550,294,11,2023-06-05,2023-09-29,60,1.2,Negative
18551,77,14,2024-02-08,2024-06-16,54,1.3,Positive
18552,407,2,2024-07-19,2024-11-13,68,1.2,Neutral
18553,458,3,2023-12-23,2024-05-29,4,1.6,Neutral
18554,221,21,2023-01-21,2023-06-16,69,2.3,Positive
18555,352,16,2024-01-03,2024-05-04,86,4.3,Positive
18556,172,12,2023-11-14,2024-03-10,78,4.1,Positive
18557,245,10,2023-11-24,2024-05-06,38,1.1,Positive
18558,474,20,2023-08-11,2023-10-27,86,1.7,Negative
18559,455,18,2023-09-09,2024-02-08,27,2.6,Neutral
18560,272,24,2023-05-20,2023-11-02,34,4.4,Positive
18561,192,20,2024-02-09,2024-03-31,56,2.7,Neutral
18562,355,2,2023-07-10,2023-08-16,66,3.6,Negative
18563,284,21,2023-04-03,2023-05-23,95,4.3,Positive
18564,333,5,2023-11-11,2024-01-12,88,1.1,Neutral
18565,486,5,2024-06-11,2024-11-09,22,2.5,Positive
18566,427,9,2023-01-10,2023-04-26,65,1.1,Positive
18567,90,7,2023-06-24,2023-09-14,79,4.2,Positive
18568,34,10,2023-02-20,2023-05-09,41,2.3,Positive
18569,239,21,2022-10-27,2023-02-10,82,2.2,Negative
18570,456,4,2022-11-10,2023-02-01,40,4.8,Positive
18571,198,18,2023-04-17,2023-05-17,60,3.0,Positive
18572,262,11,2023-03-17,2023-06-21,93,3.1,Negative
18573,436,5,2024-08-13,2024-10-07,62,4.8,Positive
18574,459,18,2023-06-29,2023-11-23,52,1.2,Negative
18575,353,6,2024-09-27,2025-01-31,100,4.2,Positive
18576,217,14,2023-03-14,2023-08-13,47,2.9,Negative
18577,178,20,2023-05-26,2023-08-06,24,1.3,Neutral
18578,218,2,2023-02-09,2023-03-31,22,2.9,Negative
18579,274,24,2022-11-13,2023-03-31,76,3.2,Negative
18580,33,15,2022-10-12,2022-11-27,81,1.6,Negative
18581,115,15,2023-01-04,2023-02-28,82,2.7,Positive
18582,404,23,2023-07-30,2023-12-04,91,4.7,Positive
18583,289,24,2023-03-07,2023-06-01,45,4.3,Positive
18584,65,8,2024-08-13,2024-10-11,70,4.1,Positive
18585,452,13,2022-10-31,2023-04-06,33,2.9,Positive
18586,45,1,2023-04-04,2023-08-15,60,4.7,Positive
18587,384,17,2024-07-30,2024-12-18,21,4.5,Positive
18588,32,19,2022-12-01,2023-05-06,9,4.7,Positive
18589,357,12,2024-08-22,2025-01-06,17,4.6,Positive
18590,30,24,2023-08-03,2023-10-17,15,4.7,Positive
18591,431,20,2023-05-11,2023-10-15,5,2.8,Positive
18592,461,12,2024-01-18,2024-05-27,64,1.6,Neutral
18593,367,14,2024-06-14,2024-11-19,95,1.5,Neutral
18594,294,23,2023-01-10,2023-05-12,12,3.3,Neutral
18595,145,10,2023-06-18,2023-08-06,29,1.8,Positive
18596,465,12,2023-03-22,2023-08-05,38,4.7,Positive
18597,108,24,2023-08-11,2023-12-26,72,3.6,Negative
18598,345,23,2023-11-16,2024-01-31,70,3.2,Neutral
18599,371,5,2022-11-10,2023-04-14,67,4.8,Positive
18600,449,14,2024-03-26,2024-07-27,31,3.0,Positive
18601,101,22,2022-11-19,2023-01-22,45,4.9,Positive
18602,71,4,2022-12-03,2023-04-19,54,1.6,Neutral
18603,486,10,2023-12-10,2024-05-18,17,4.8,Positive
18604,479,11,2023-05-11,2023-10-29,44,1.4,Negative
18605,65,11,2024-06-01,2024-10-07,50,3.2,Neutral
18606,419,3,2023-04-20,2023-07-18,66,2.2,Negative
18607,210,5,2024-07-29,2024-09-07,28,4.1,Positive
18608,335,15,2023-03-13,2023-06-15,14,4.3,Positive
18609,174,15,2023-07-19,2023-11-03,71,1.2,Negative
18610,108,16,2022-11-15,2023-03-21,68,4.5,Positive
18611,187,12,2023-04-11,2023-07-03,38,2.1,Neutral
18612,51,4,2024-10-06,2025-04-01,81,4.4,Positive
18613,200,8,2024-07-24,2024-10-08,97,2.2,Positive
18614,231,22,2023-11-27,2024-02-02,59,4.7,Positive
18615,445,16,2024-07-23,2024-11-30,86,3.5,Positive
18616,379,15,2024-08-29,2025-01-14,16,3.3,Positive
18617,458,10,2024-05-01,2024-07-12,46,4.4,Positive
18618,152,23,2023-09-07,2024-02-02,66,4.9,Positive
18619,113,13,2024-10-02,2025-01-11,89,4.5,Positive
18620,204,21,2023-11-29,2024-04-15,58,2.4,Neutral
18621,323,12,2024-02-05,2024-06-01,21,4.5,Positive
18622,308,21,2024-03-25,2024-05-16,7,2.1,Negative
18623,270,23,2023-12-31,2024-04-20,39,1.6,Positive
18624,487,12,2023-06-18,2023-11-15,58,2.7,Negative
18625,420,8,2023-06-27,2023-09-09,4,1.4,Neutral
18626,86,16,2024-07-05,2024-09-02,30,2.4,Negative
18627,153,24,2023-07-13,2023-10-25,61,2.9,Negative
18628,417,2,2023-09-18,2024-02-27,27,4.1,Positive
18629,428,23,2023-07-02,2023-09-19,59,1.8,Neutral
18630,291,24,2023-11-09,2024-02-28,63,3.5,Negative
18631,434,13,2023-12-29,2024-05-07,23,3.7,Neutral
18632,68,20,2024-03-16,2024-07-23,13,3.5,Neutral
18633,49,8,2024-06-27,2024-10-13,50,4.2,Positive
18634,333,16,2023-08-19,2024-01-08,45,4.3,Positive
18635,216,2,2024-09-25,2025-01-11,15,2.3,Neutral
18636,296,22,2023-07-13,2023-09-23,59,4.3,Positive
18637,424,9,2024-06-18,2024-11-30,6,4.6,Positive
18638,458,17,2023-08-26,2024-02-18,44,4.0,Positive
18639,381,9,2022-12-04,2023-02-20,38,4.7,Positive
18640,431,13,2023-10-17,2024-03-27,86,2.0,Negative
18641,230,7,2024-05-03,2024-10-17,9,2.6,Positive
18642,486,1,2024-06-23,2024-09-14,72,2.6,Positive
18643,79,20,2024-07-28,2025-01-13,34,2.4,Negative
18644,16,3,2024-08-11,2025-01-12,58,1.1,Negative
18645,218,15,2022-11-20,2023-05-02,51,3.0,Positive
18646,375,17,2022-11-24,2023-01-16,8,2.5,Neutral
18647,76,12,2024-08-15,2024-12-27,72,1.1,Negative
18648,236,19,2023-12-22,2024-02-29,69,4.9,Positive
18649,153,8,2024-04-14,2024-06-18,21,4.5,Positive
18650,254,18,2024-08-16,2024-09-23,50,3.9,Negative
18651,335,20,2023-11-18,2024-04-14,14,4.3,Positive
18652,57,22,2023-08-15,2023-09-20,56,1.1,Positive
18653,325,5,2024-03-21,2024-05-01,78,5.0,Positive
18654,112,4,2023-04-14,2023-10-10,48,3.6,Positive
18655,388,20,2024-08-19,2024-12-14,33,4.2,Positive
18656,161,5,2023-08-31,2023-10-21,0,3.0,Negative
18657,104,19,2024-05-14,2024-11-06,67,3.8,Negative
18658,300,6,2023-07-05,2023-11-16,52,4.3,Positive
18659,220,16,2023-10-14,2024-03-18,77,1.3,Neutral
18660,402,5,2023-11-12,2024-04-30,8,3.0,Negative
18661,33,7,2024-10-03,2025-02-16,56,2.8,Positive
18662,188,8,2024-01-24,2024-06-12,12,2.7,Negative
18663,383,2,2024-09-19,2025-02-10,92,3.8,Negative
18664,349,23,2022-10-14,2023-03-18,17,2.9,Positive
18665,124,10,2024-08-27,2024-09-28,17,3.7,Negative
18666,100,5,2024-09-08,2024-11-03,0,4.8,Positive
18667,245,1,2024-01-20,2024-03-28,12,2.3,Negative
18668,277,20,2023-06-21,2023-08-26,45,2.2,Negative
18669,409,15,2024-06-12,2024-10-29,53,1.5,Negative
18670,353,10,2023-05-16,2023-11-03,4,2.7,Neutral
18671,295,18,2023-05-09,2023-09-15,36,4.5,Positive
18672,274,9,2023-11-26,2024-03-25,65,1.9,Neutral
18673,224,11,2023-04-16,2023-06-19,38,4.8,Positive
18674,315,9,2023-10-04,2023-11-24,1,4.1,Positive
18675,435,9,2023-09-26,2024-01-18,83,3.0,Positive
18676,206,13,2023-04-20,2023-05-28,66,4.5,Positive
18677,10,16,2023-11-08,2024-01-07,42,4.8,Positive
18678,437,18,2024-06-04,2024-10-27,79,3.8,Negative
18679,100,7,2023-10-07,2024-01-28,42,4.7,Positive
18680,377,23,2023-11-30,2024-04-28,75,4.3,Positive
18681,57,20,2022-12-07,2023-02-18,83,2.9,Neutral
18682,139,22,2023-05-02,2023-09-12,57,2.4,Neutral
18683,49,1,2022-11-22,2023-03-06,43,3.4,Positive
18684,437,6,2023-05-13,2023-10-18,14,3.5,Negative
18685,132,3,2023-04-15,2023-09-18,17,1.8,Negative
18686,320,8,2023-03-15,2023-08-04,61,1.9,Neutral
18687,352,20,2023-09-15,2023-11-04,44,2.8,Positive
18688,367,3,2024-02-01,2024-07-14,67,5.0,Positive
18689,335,2,2024-03-18,2024-06-22,30,2.5,Positive
18690,207,5,2023-03-21,2023-05-26,66,3.7,Negative
18691,17,11,2023-02-05,2023-06-04,10,1.2,Neutral
18692,225,1,2023-03-25,2023-05-07,56,2.9,Positive
18693,449,17,2023-08-13,2023-10-11,5,2.5,Negative
18694,455,2,2022-12-21,2023-02-10,35,1.9,Neutral
18695,428,1,2024-01-06,2024-04-10,71,3.7,Negative
18696,280,14,2023-11-03,2024-03-31,31,4.4,Positive
18697,149,1,2024-04-14,2024-07-19,25,2.6,Positive
18698,493,9,2024-05-06,2024-10-11,80,2.9,Positive
18699,207,24,2023-06-12,2023-08-31,12,3.1,Positive
18700,24,24,2023-09-12,2023-12-06,42,4.4,Positive
18701,498,22,2024-04-25,2024-10-10,56,4.6,Positive
18702,318,15,2023-11-16,2024-03-05,84,3.5,Positive
18703,320,2,2023-10-10,2024-03-27,28,4.1,Positive
18704,76,2,2022-10-25,2022-12-26,79,2.8,Positive
18705,434,13,2024-02-27,2024-07-25,90,4.3,Positive
18706,381,23,2024-08-25,2024-11-21,62,1.4,Neutral
18707,189,14,2023-05-23,2023-07-12,10,4.8,Positive
18708,78,10,2024-02-03,2024-03-19,41,4.2,Positive
18709,59,24,2023-03-01,2023-07-10,70,4.8,Positive
18710,61,7,2024-08-15,2024-11-26,1,1.5,Neutral
18711,9,23,2024-01-09,2024-03-24,6,2.7,Negative
18712,239,19,2023-02-04,2023-07-02,8,2.5,Positive
18713,407,19,2023-11-10,2024-05-05,4,3.2,Neutral
18714,51,11,2023-11-04,2023-12-04,50,1.9,Neutral
18715,270,8,2022-10-13,2022-12-14,98,1.4,Positive
18716,283,10,2024-05-27,2024-07-31,55,3.4,Positive
18717,455,18,2024-03-26,2024-08-24,44,1.1,Neutral
18718,216,5,2023-10-06,2024-02-09,95,1.1,Negative
18719,344,9,2023-09-27,2023-12-22,2,4.3,Positive
18720,26,2,2024-09-07,2024-12-08,64,1.5,Negative
18721,364,21,2023-07-03,2023-09-13,59,3.1,Negative
18722,434,5,2023-04-22,2023-07-20,48,2.5,Neutral
18723,441,21,2023-08-31,2023-10-06,90,2.7,Positive
18724,9,18,2022-10-28,2022-11-27,64,1.6,Negative
18725,152,3,2023-03-21,2023-08-24,12,1.6,Neutral
18726,31,6,2024-01-25,2024-04-12,24,2.2,Negative
18727,185,5,2024-05-12,2024-07-14,80,3.1,Positive
18728,104,14,2022-11-03,2023-04-03,93,3.9,Positive
18729,435,5,2023-08-21,2023-11-29,75,2.6,Negative
18730,130,16,2024-05-06,2024-08-08,58,1.6,Neutral
18731,87,16,2022-12-29,2023-03-22,42,4.3,Positive
18732,371,11,2022-11-22,2023-05-19,79,1.5,Negative
18733,152,4,2024-04-23,2024-08-12,73,4.6,Positive
18734,494,2,2023-09-18,2023-11-10,15,1.3,Neutral
18735,75,11,2023-12-08,2024-01-14,2,3.3,Neutral
18736,51,7,2024-07-13,2024-09-29,94,2.6,Neutral
18737,442,19,2023-10-05,2024-03-15,71,1.4,Neutral
18738,392,6,2023-03-10,2023-04-09,68,2.3,Positive
18739,144,13,2024-05-27,2024-08-31,88,1.2,Negative
18740,257,7,2023-12-06,2024-05-18,13,2.8,Positive
18741,458,22,2024-05-27,2024-08-29,19,2.6,Positive
18742,274,23,2022-11-18,2023-03-26,18,1.8,Neutral
18743,138,19,2024-08-10,2024-10-24,18,3.0,Neutral
18744,198,9,2024-04-06,2024-09-11,9,1.2,Negative
18745,228,22,2023-02-07,2023-06-25,81,3.8,Neutral
18746,470,4,2023-09-20,2024-02-09,72,3.0,Negative
18747,143,21,2022-12-10,2023-01-25,84,3.9,Positive
18748,245,17,2023-06-22,2023-09-06,40,2.9,Negative
18749,303,8,2023-10-26,2023-12-18,23,1.5,Neutral
18750,208,12,2022-12-14,2023-02-11,85,2.4,Positive
18751,180,23,2023-01-27,2023-06-05,100,3.4,Neutral
18752,486,24,2023-01-10,2023-05-26,60,1.7,Negative
18753,81,3,2024-07-07,2024-10-04,24,4.7,Positive
18754,204,11,2023-03-21,2023-07-05,78,3.6,Neutral
18755,65,7,2024-09-29,2025-01-12,85,1.6,Neutral
18756,184,24,2023-10-08,2023-12-29,73,4.2,Positive
18757,220,12,2023-09-30,2024-02-18,9,3.0,Neutral
18758,347,14,2022-12-23,2023-06-11,5,2.0,Negative
18759,490,4,2024-05-01,2024-09-28,56,1.9,Neutral
18760,432,5,2023-04-09,2023-05-14,0,3.3,Neutral
18761,188,18,2023-03-13,2023-07-31,72,4.0,Positive
18762,275,13,2023-09-09,2023-11-07,2,2.6,Negative
18763,21,14,2023-09-08,2024-01-31,79,3.2,Positive
18764,145,10,2023-05-25,2023-08-06,62,3.5,Negative
18765,113,10,2024-01-24,2024-06-11,43,4.7,Positive
18766,443,12,2024-02-21,2024-07-07,30,2.6,Neutral
18767,268,13,2024-03-29,2024-04-30,52,3.5,Positive
18768,124,20,2024-03-04,2024-08-03,17,1.1,Negative
18769,183,14,2024-01-03,2024-03-25,40,3.2,Negative
18770,383,17,2023-06-03,2023-11-26,6,4.6,Positive
18771,432,5,2023-04-27,2023-10-04,82,1.0,Negative
18772,156,5,2024-06-04,2024-08-30,35,4.8,Positive
18773,320,16,2022-10-20,2023-04-09,23,2.7,Negative
18774,291,22,2023-12-07,2024-01-19,23,4.6,Positive
18775,291,17,2023-11-23,2024-05-16,54,1.6,Positive
18776,493,16,2023-01-28,2023-05-14,48,3.6,Negative
18777,104,24,2024-06-29,2024-11-01,25,4.4,Positive
18778,384,6,2024-09-30,2025-03-26,11,3.1,Positive
18779,111,4,2022-10-25,2022-12-01,2,2.4,Negative
18780,402,9,2024-09-15,2025-03-02,46,1.2,Positive
18781,269,15,2023-08-30,2023-11-03,81,3.5,Neutral
18782,137,5,2024-07-17,2024-12-13,38,3.2,Neutral
18783,149,16,2022-11-22,2023-03-19,51,4.7,Positive
18784,50,2,2024-03-21,2024-06-21,79,2.2,Negative
18785,67,8,2022-12-12,2023-06-02,13,3.8,Positive
18786,466,12,2022-12-10,2023-04-28,19,3.6,Positive
18787,185,13,2023-06-16,2023-11-02,91,3.3,Negative
18788,495,18,2023-07-31,2023-10-06,73,1.6,Positive
18789,200,10,2023-03-17,2023-04-16,88,1.2,Negative
18790,92,21,2022-11-02,2022-12-08,100,3.7,Neutral
18791,239,7,2023-07-20,2023-08-22,35,4.8,Positive
18792,363,3,2024-04-10,2024-05-21,72,3.4,Neutral
18793,116,24,2024-06-01,2024-09-14,63,1.9,Negative
18794,174,2,2024-03-06,2024-07-09,82,1.9,Neutral
18795,49,22,2023-02-22,2023-04-20,58,2.3,Neutral
18796,431,21,2023-12-24,2024-06-18,54,4.0,Positive
18797,454,1,2024-10-01,2025-01-13,35,3.1,Positive
18798,275,24,2024-01-13,2024-05-30,49,2.9,Neutral
18799,279,4,2023-02-03,2023-04-09,9,3.5,Negative
18800,229,23,2024-04-16,2024-10-02,1,3.2,Negative
18801,392,9,2023-07-16,2023-12-24,73,2.0,Neutral
18802,200,3,2023-10-24,2024-03-05,61,4.5,Positive
18803,45,19,2023-04-02,2023-06-23,96,2.2,Negative
18804,423,20,2024-08-23,2024-11-10,7,4.7,Positive
18805,251,15,2023-12-19,2024-04-17,3,4.2,Positive
18806,57,24,2022-11-03,2023-03-17,9,4.8,Positive
18807,192,3,2023-03-24,2023-09-05,57,2.8,Neutral
18808,345,9,2023-07-07,2023-09-18,54,1.2,Negative
18809,407,12,2024-02-14,2024-06-25,92,2.3,Positive
18810,421,1,2024-07-10,2024-09-24,34,1.6,Positive
18811,8,17,2024-06-16,2024-08-25,56,1.5,Negative
18812,402,11,2023-01-18,2023-02-21,93,2.8,Positive
18813,412,3,2023-08-08,2023-12-09,62,1.2,Neutral
18814,59,5,2024-05-03,2024-08-26,42,2.0,Negative
18815,413,10,2023-12-05,2024-01-08,10,3.0,Neutral
18816,311,21,2024-08-31,2025-02-13,32,3.9,Negative
18817,172,4,2022-11-15,2022-12-18,5,4.8,Positive
18818,466,19,2023-12-18,2024-02-23,46,2.3,Negative
18819,210,16,2024-02-09,2024-05-23,9,4.6,Positive
18820,220,20,2024-08-06,2024-11-01,76,4.5,Positive
18821,442,24,2023-03-04,2023-05-14,61,1.2,Neutral
18822,391,17,2023-02-28,2023-04-10,12,4.6,Positive
18823,124,19,2023-07-26,2023-10-23,0,1.1,Negative
18824,111,9,2022-11-10,2023-03-05,90,2.3,Negative
18825,213,18,2023-05-03,2023-10-11,90,1.8,Neutral
18826,57,10,2023-10-04,2024-01-17,56,1.9,Positive
18827,79,9,2024-06-07,2024-07-19,39,2.8,Positive
18828,377,21,2024-05-12,2024-08-04,56,4.5,Positive
18829,264,18,2024-06-09,2024-12-03,38,4.3,Positive
18830,228,11,2024-08-28,2024-11-18,39,1.5,Neutral
18831,243,13,2024-06-17,2024-10-12,44,4.1,Positive
18832,384,3,2023-10-15,2024-03-24,21,2.2,Neutral
18833,409,7,2024-02-17,2024-05-27,71,3.9,Negative
18834,465,12,2024-09-24,2025-01-31,34,2.1,Neutral
18835,245,11,2024-08-02,2024-09-08,59,4.0,Positive
18836,329,17,2023-05-21,2023-08-09,61,3.5,Negative
18837,249,2,2023-09-09,2024-01-11,65,1.2,Negative
18838,335,2,2024-06-05,2024-09-06,40,3.8,Positive
18839,384,22,2022-10-11,2023-02-03,9,3.0,Positive
18840,407,8,2023-05-29,2023-06-28,38,2.6,Negative
18841,255,1,2023-06-24,2023-12-17,48,1.5,Negative
18842,86,4,2024-03-20,2024-05-10,11,3.4,Positive
18843,48,20,2022-12-06,2023-05-12,77,3.1,Negative
18844,172,12,2022-12-27,2023-06-10,64,2.5,Negative
18845,112,22,2023-02-28,2023-04-07,65,1.7,Neutral
18846,384,20,2024-09-18,2024-11-17,7,2.9,Positive
18847,70,7,2024-05-05,2024-06-11,7,4.8,Positive
18848,311,13,2022-10-29,2023-03-02,0,4.0,Positive
18849,280,4,2023-11-09,2024-04-27,19,5.0,Positive
18850,419,24,2024-01-29,2024-03-27,96,2.2,Neutral
18851,435,20,2023-07-22,2023-10-06,0,5.0,Positive
18852,418,18,2023-04-02,2023-05-11,10,2.3,Positive
18853,220,17,2023-04-30,2023-10-12,19,4.8,Positive
18854,415,12,2023-02-13,2023-05-24,57,2.8,Positive
18855,424,17,2024-07-24,2024-09-28,53,3.8,Positive
18856,234,21,2024-09-26,2025-03-03,93,3.4,Positive
18857,216,6,2024-01-12,2024-05-24,9,2.8,Negative
18858,143,19,2023-01-15,2023-06-13,60,4.1,Positive
18859,10,2,2024-02-25,2024-04-29,39,3.1,Positive
18860,10,10,2023-02-02,2023-05-12,91,3.2,Neutral
18861,207,8,2023-04-30,2023-07-04,1,1.7,Neutral
18862,65,6,2024-06-20,2024-12-03,71,1.3,Positive
18863,124,23,2024-07-08,2024-10-25,28,1.4,Negative
18864,12,5,2023-08-25,2023-12-14,86,3.6,Negative
18865,428,4,2024-08-03,2025-01-10,86,1.7,Neutral
18866,69,5,2024-05-12,2024-10-08,58,1.3,Neutral
18867,225,24,2023-08-19,2023-11-16,51,4.3,Positive
18868,399,10,2023-09-21,2024-01-08,57,2.2,Negative
18869,160,20,2024-04-01,2024-07-31,16,2.8,Neutral
18870,333,20,2023-01-21,2023-06-22,61,1.1,Neutral
18871,219,20,2023-02-01,2023-07-31,20,4.7,Positive
18872,320,17,2023-08-03,2023-10-15,61,1.2,Negative
18873,188,3,2023-02-11,2023-03-17,17,2.7,Positive
18874,419,8,2023-09-25,2023-12-05,81,3.9,Negative
18875,204,4,2024-06-01,2024-10-27,41,1.7,Neutral
18876,16,16,2023-07-28,2023-10-21,21,4.0,Positive
18877,413,23,2023-05-19,2023-06-18,100,1.7,Negative
18878,445,3,2023-10-31,2024-01-10,8,2.8,Positive
18879,285,15,2024-06-10,2024-10-19,28,3.6,Positive
18880,62,23,2022-12-07,2023-04-30,67,3.7,Negative
18881,239,10,2024-01-04,2024-06-11,29,4.2,Positive
18882,124,14,2024-10-08,2024-12-12,33,2.2,Negative
18883,411,10,2023-11-10,2024-05-04,98,3.1,Negative
18884,92,16,2022-12-26,2023-04-18,95,2.1,Negative
18885,130,3,2023-03-04,2023-08-08,8,1.6,Negative
18886,264,23,2024-04-01,2024-07-11,91,4.5,Positive
18887,279,5,2024-04-15,2024-08-20,56,3.5,Positive
18888,132,13,2023-05-21,2023-10-14,84,1.3,Neutral
18889,388,11,2023-09-02,2023-11-11,22,4.7,Positive
18890,49,18,2023-01-16,2023-02-24,82,4.7,Positive
18891,404,5,2024-06-19,2024-11-27,30,2.5,Negative
18892,100,23,2023-07-27,2023-10-04,89,3.0,Positive
18893,466,15,2024-08-05,2024-09-15,66,4.6,Positive
18894,293,5,2022-10-26,2022-12-04,72,3.0,Negative
18895,21,1,2023-02-10,2023-05-07,6,1.1,Neutral
18896,494,22,2022-10-23,2023-02-27,76,2.6,Positive
18897,266,5,2023-04-29,2023-10-19,70,3.7,Negative
18898,124,14,2023-02-12,2023-04-09,9,1.4,Neutral
18899,28,10,2023-11-20,2024-05-11,0,4.3,Positive
18900,449,7,2023-04-21,2023-05-23,91,3.7,Neutral
18901,407,3,2022-11-02,2023-04-19,32,2.7,Positive
18902,407,10,2023-06-17,2023-11-19,57,3.5,Negative
18903,246,17,2023-10-19,2024-02-12,27,2.8,Negative
18904,279,3,2023-03-20,2023-07-14,88,1.8,Neutral
18905,95,2,2024-06-29,2024-08-02,45,1.3,Neutral
18906,49,17,2023-10-13,2023-12-19,98,3.0,Negative
18907,116,17,2024-09-27,2025-03-15,66,4.3,Positive
18908,479,6,2024-01-13,2024-02-25,72,2.2,Negative
18909,411,15,2023-07-08,2023-08-13,0,1.2,Neutral
18910,395,17,2023-01-03,2023-04-16,52,3.8,Positive
18911,254,24,2024-08-13,2024-12-04,93,4.9,Positive
18912,204,4,2023-10-25,2024-02-16,15,2.9,Positive
18913,407,3,2024-03-26,2024-04-25,36,4.0,Positive
18914,259,3,2023-04-03,2023-05-30,92,2.0,Neutral
18915,229,16,2023-05-05,2023-10-05,56,4.5,Positive
18916,88,9,2024-07-10,2024-08-16,74,3.9,Negative
18917,104,1,2024-02-02,2024-04-29,24,1.6,Negative
18918,344,16,2024-06-01,2024-09-06,42,2.5,Negative
18919,183,10,2024-07-27,2024-09-12,37,4.6,Positive
18920,347,3,2024-02-29,2024-08-05,60,2.4,Neutral
18921,145,7,2023-08-18,2024-01-25,10,4.0,Positive
18922,50,19,2023-10-15,2023-12-02,29,1.6,Neutral
18923,384,23,2023-08-09,2023-10-28,12,1.2,Negative
18924,412,6,2024-02-11,2024-06-26,45,2.1,Neutral
18925,335,8,2024-08-15,2025-01-14,41,4.8,Positive
18926,437,7,2024-05-15,2024-07-02,65,3.6,Negative
18927,441,12,2023-01-15,2023-07-05,61,2.9,Neutral
18928,251,18,2023-02-16,2023-06-16,88,4.1,Positive
18929,236,24,2022-12-26,2023-06-10,10,3.8,Negative
18930,329,15,2024-02-04,2024-05-22,99,3.7,Positive
18931,264,10,2023-09-29,2024-03-22,53,4.5,Positive
18932,395,15,2023-02-02,2023-06-13,93,1.3,Neutral
18933,320,3,2023-10-03,2024-02-16,21,2.9,Neutral
18934,200,11,2024-04-17,2024-07-09,59,1.4,Negative
18935,133,14,2023-09-05,2024-03-01,73,3.8,Positive
18936,138,19,2024-05-24,2024-11-18,90,1.4,Negative
18937,296,17,2024-01-07,2024-02-28,20,4.7,Positive
18938,10,4,2023-02-03,2023-07-11,11,1.3,Negative
18939,73,18,2024-08-30,2024-12-10,56,3.3,Neutral
18940,344,22,2024-04-28,2024-09-28,91,4.4,Positive
18941,465,9,2024-09-03,2025-01-04,77,1.8,Neutral
18942,189,13,2024-09-21,2024-12-03,28,4.5,Positive
18943,323,16,2023-05-21,2023-11-11,69,2.0,Positive
18944,68,12,2024-10-01,2025-01-31,10,4.8,Positive
18945,84,24,2022-11-25,2023-02-09,85,3.0,Neutral
18946,456,11,2024-03-23,2024-05-12,45,2.2,Negative
18947,103,6,2024-04-04,2024-07-09,21,3.2,Negative
18948,251,16,2023-07-25,2023-11-13,92,2.7,Neutral
18949,436,9,2022-10-20,2023-02-09,89,4.1,Positive
18950,145,12,2024-06-26,2024-09-28,48,1.8,Neutral
18951,51,9,2022-11-23,2022-12-25,97,2.8,Neutral
18952,68,12,2024-05-19,2024-07-03,13,5.0,Positive
